callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
DAL1750,DL1750,ab1122,N812DN,B739,KYIP,KSFO,2020-03-31 20:21:24+00:00,2020-04-01 01:09:59+00:00,2020-04-01 00:00:00+00:00,42.33879089355469,-83.41638044877486,1828.8,37.61553955078125,-122.3619241917387,-53.34
UPS5514,,a0baca,N146UP,A306,KSDF,KBUR,2020-03-31 20:21:35+00:00,2020-04-01 00:27:19+00:00,2020-04-01 00:00:00+00:00,38.197461144398844,-85.75241088867188,609.6,34.19871702032574,-118.4231185913086,495.3
CSC8227,,7816a1,,,USSS,VIDP,2020-03-31 20:21:55+00:00,2020-04-01 11:13:23+00:00,2020-04-01 00:00:00+00:00,56.70364379882812,61.00605010986328,1524.0,28.55882263183594,77.12159376878004,259.08
N747KS,,aa0d7d,N747KS,C510,,BIRK,2020-03-31 20:22:16+00:00,2020-04-01 17:45:11+00:00,2020-04-01 00:00:00+00:00,43.69129943847656,-95.99087027616275,5791.2,64.12044719114142,-21.935961914062492,83.82000000000002
CLX6991,,4d0111,LX-VCH,B748,,ELLX,2020-03-31 20:22:52+00:00,2020-04-01 01:22:53+00:00,2020-04-01 00:00:00+00:00,55.53666687011719,67.5417813387784,9753.6,49.63625374486891,6.228988235061232,
AJT882,,a3687e,N319CM,B763,KPHL,KSMF,2020-03-31 20:23:34+00:00,2020-04-01 01:50:57+00:00,2020-04-01 00:00:00+00:00,39.868081302966104,-75.2391357421875,0.0,38.71055603027344,-121.601038393767,22.86
ACA308,AC308,c058be,C-GHPT,B788,CYVR,CYUL,2020-03-31 20:24:11+00:00,2020-04-01 00:31:21+00:00,2020-04-01 00:00:00+00:00,49.19178771972656,-123.3117441030649,914.4,45.45671081542969,-73.7426539829799,7.62
ADB3311,,50801d,UR-82009,A124,,LEZG,2020-03-31 20:24:15+00:00,2020-04-01 01:59:29+00:00,2020-04-01 00:00:00+00:00,40.795681193723524,44.89694075150923,9144.0,41.66139221191406,-1.02185336026281,228.6
CLX7982,,4d0119,LX-JCV,B744,ELLX,UNNT,2020-03-31 20:24:19+00:00,2020-04-01 02:21:38+00:00,2020-04-01 00:00:00+00:00,49.63612572621491,6.227689175992398,0.0,55.02493286132812,82.78989904067096,449.58
CGSXJ,,c07690,C-GSXJ,FA10,CYVR,CYOO,2020-03-31 20:25:13+00:00,2020-04-01 00:28:39+00:00,2020-04-01 00:00:00+00:00,49.1923828125,-123.25984074519229,304.8,43.936839992717154,-78.94880022321428,312.42
TAM8146,,e49248,PR-XTB,A359,SBGR,LPPT,2020-03-31 20:25:19+00:00,2020-04-01 05:11:27+00:00,2020-04-01 00:00:00+00:00,-23.42136189088984,-46.43671671549475,914.4,38.79977416992188,-9.126056173573376,205.74
UPS2636,5X2636,a362a2,N317UP,B763,KSDF,KSAN,2020-03-31 20:26:06+00:00,2020-04-01 00:34:47+00:00,2020-04-01 00:00:00+00:00,38.193317995233045,-85.75020168138587,304.8,32.728500366210945,-117.16891479492192,91.44
AHK561,LD561,4caf9f,,,VHHH,,2020-03-31 20:26:36+00:00,2020-04-01 00:31:48+00:00,2020-04-01 00:00:00+00:00,22.305908203125,113.9285222833807,0.0,5.746315131753177,101.588397848195,8511.54
THY6651,,4bb14d,,,RCTP,UAAA,2020-03-31 20:27:33+00:00,2020-04-01 03:17:44+00:00,2020-04-01 00:00:00+00:00,25.06709289550781,121.231435139974,0.0,43.35493701999471,77.04515729631696,693.4200000000002
FDX540,,a119af,N170FE,,,KSJC,2020-03-31 20:27:40+00:00,2020-04-01 00:21:46+00:00,2020-04-01 00:00:00+00:00,35.154667223914196,-90.3782844543457,4267.2,37.3543070130429,-121.92065695057741,-7.62
UPS2930,5X2930,a591a4,N458UP,B752,KSDF,KSNA,2020-03-31 20:28:26+00:00,2020-04-01 00:26:23+00:00,2020-04-01 00:00:00+00:00,38.19359730865995,-85.75097788935119,304.8,33.702072143554695,-117.85219153579399,167.64
CLX74K,,4d010b,LX-VCV,B744,KIAH,EGPK,2020-03-31 20:28:53+00:00,2020-04-01 04:22:18+00:00,2020-04-01 00:00:00+00:00,29.991651632018012,-95.38247680664062,304.8,55.36932476496292,-4.2462158203125,1356.36
SWA389,,aab09a,N7880D,B737,KHOU,KBWI,2020-03-31 20:29:07+00:00,2020-04-01 00:19:28+00:00,2020-04-01 00:00:00+00:00,29.653564453125,-95.30491755558891,304.8,39.175849526615465,-76.7093505859375,160.02
SIA7977,,76cccf,9V-SFO,B744,,WSAP,2020-03-31 20:29:36+00:00,2020-04-01 03:08:55+00:00,2020-04-01 00:00:00+00:00,25.21719360351562,55.71456909179688,1219.2,1.256057739257812,103.93820552502649,609.6
UAL91,UA91,a1f622,N2251U,,LLBG,KEWR,2020-03-31 20:31:17+00:00,2020-04-01 07:51:21+00:00,2020-04-01 00:00:00+00:00,32.003872111692274,34.814384616151145,609.6,40.66263489804025,-74.18755271218038,175.26
CLX5827,,4d0102,LX-VCC,B748,ELLX,OMDB,2020-03-31 20:31:20+00:00,2020-04-01 02:31:36+00:00,2020-04-01 00:00:00+00:00,49.63625374486891,6.228988235061232,0.0,25.21902465820312,55.42531331380209,205.74
SWA660,,abdd4a,N8637A,B738,KISM,KDEN,2020-03-31 20:31:21+00:00,2020-04-01 00:28:28+00:00,2020-04-01 00:00:00+00:00,28.35369873046875,-81.3795882004958,1828.8,39.91410827636719,-104.6595830502717,1981.2
SWA2699,,aa9e04,N7830A,B737,KBUF,KPHX,2020-03-31 20:31:24+00:00,2020-04-01 00:59:15+00:00,2020-04-01 00:00:00+00:00,42.94578552246094,-78.72278967569035,304.8,33.44084658865201,-111.99726338289221,350.52
UPS5520,5X5520,a42bd4,N368UP,,KSDF,KBFI,2020-03-31 20:32:09+00:00,2020-04-01 00:51:44+00:00,2020-04-01 00:00:00+00:00,38.20060729980469,-85.75395949343414,609.6,47.52811237917108,-122.3008610652043,-22.86
AAL767,,a791c0,N587UW,A321,KBOS,KPHX,2020-03-31 20:32:43+00:00,2020-04-01 01:49:03+00:00,2020-04-01 00:00:00+00:00,42.359836384401476,-70.99052251771435,0.0,33.44082641601562,-111.99589233398441,358.14
AAL2532,AA2532,a4ca66,N408AN,,KLAX,KDCA,2020-03-31 20:33:58+00:00,2020-04-01 00:49:53+00:00,2020-04-01 00:00:00+00:00,33.937279652741,-118.4045791625977,0.0,38.80622863769531,-77.03320710555369,251.46
SKW5223,,a0c20f,N148SY,E75L,KAUS,KSFO,2020-03-31 20:34:45+00:00,2020-04-01 00:16:12+00:00,2020-04-01 00:00:00+00:00,30.20714194087659,-97.67960815429687,304.8,37.61370849609375,-122.36309295004992,-53.34
AXM119,AK119,75043e,9M-AGE,A20N,ZGGG,WMKK,2020-03-31 20:34:48+00:00,2020-04-01 00:02:30+00:00,2020-04-01 00:00:00+00:00,23.2998046875,113.2375821200284,1828.8,2.7041015625,101.72422764664991,114.3
ETH8502,,040101,ET-ASG,B788,,KIAD,2020-03-31 20:34:48+00:00,2020-04-01 05:17:46+00:00,2020-04-01 00:00:00+00:00,13.78042602539062,-13.36382635708514,10972.8,38.94184306516485,-77.43617248535156,121.92
ASA33,AS33,a688ff,N520AS,B738,KBOS,KPDX,2020-03-31 20:35:10+00:00,2020-04-01 02:17:31+00:00,2020-04-01 00:00:00+00:00,42.362536414194906,-70.97365978152249,0.0,45.56597900390625,-122.5464611518674,144.78
HI1050,,0c4154,,,KOPF,PANC,2020-03-31 20:35:12+00:00,2020-04-01 05:56:08+00:00,2020-04-01 00:00:00+00:00,25.91977394233315,-80.30710073617786,304.8,61.1678466796875,-150.0232151576451,-91.44
PBD558,DP558,4243f1,VQ-BWI,B738,ULLI,,2020-03-31 20:36:21+00:00,2020-04-01 05:48:11+00:00,2020-04-01 00:00:00+00:00,59.81364440917969,30.12533569335938,609.6,59.84988455045021,31.00739577720905,1577.34
UAE9841,,89616c,A6-EFF,B77L,VHHH,OMDB,2020-03-31 20:37:04+00:00,2020-04-01 04:42:21+00:00,2020-04-01 00:00:00+00:00,22.300477108712922,113.91123453776041,0.0,25.261176157805878,55.353020722011344,
SWQ0751,,ab0ec5,N811TJ,B733,,KMIA,2020-03-31 20:37:38+00:00,2020-04-01 00:20:55+00:00,2020-04-01 00:00:00+00:00,9.52972412109375,-59.726567672470885,9753.6,25.79200744628906,-80.17064412434894,571.5
QTR8892,,06a2de,,,OTHH,WSSS,2020-03-31 20:37:52+00:00,2020-04-01 03:33:47+00:00,2020-04-01 00:00:00+00:00,25.28155517578125,51.61529541015625,-304.8,1.30779201701536,103.960118787042,289.56
UAL668,UA668,a43ea3,N37274,B738,TJIG,KIAH,2020-03-31 20:40:29+00:00,2020-04-01 01:05:01+00:00,2020-04-01 00:00:00+00:00,18.55060124801377,-66.04546009410507,1828.8,29.97756958007812,-95.23525462431064,358.14
ANA9399,,873312,,,KPAE,RJTT,2020-03-31 20:41:16+00:00,2020-04-01 06:38:46+00:00,2020-04-01 00:00:00+00:00,47.89433883408368,-122.28529710036058,304.8,35.48345947265625,139.845027923584,510.54
KLM896,KL896,48455e,PH-BVA,B77W,,EHAM,2020-03-31 20:41:18+00:00,2020-04-01 03:32:11+00:00,2020-04-01 00:00:00+00:00,53.02127644167108,87.1534423828125,10972.8,52.31229749776549,4.7764238630022335,
JAL15,,868056,JA738J,B77W,KLAX,RJTT,2020-03-31 20:41:19+00:00,2020-04-01 07:49:31+00:00,2020-04-01 00:00:00+00:00,33.94766080177436,-118.4267807006836,0.0,35.47746276855469,139.82757568359378,533.4
WEN4075,,c07f37,C-GWEO,DH8D,CYXE,CYYC,2020-03-31 20:41:55+00:00,2020-04-01 00:09:18+00:00,2020-04-01 00:00:00+00:00,52.17528262380826,-106.69090053013392,304.8,51.10467425847457,-114.0213775634766,1066.8
ASA6,AS6,acd299,N925VA,,KLAX,KDCA,2020-03-31 20:42:16+00:00,2020-04-01 00:58:55+00:00,2020-04-01 00:00:00+00:00,33.9375,-118.403357680963,0.0,38.79668154958951,-77.03216552734375,297.18
CKS361,K4361,a9fa34,N742CK,B744,KSWF,KLAX,2020-03-31 20:42:20+00:00,2020-04-01 02:18:39+00:00,2020-04-01 00:00:00+00:00,41.50959777832031,-74.07419378107244,304.8,33.93841552734375,-118.37247264628509,106.68
DAL1244,DL1244,a3d4c6,N346NB,A319,KSEA,KRDU,2020-03-31 20:43:19+00:00,2020-04-01 01:06:08+00:00,2020-04-01 00:00:00+00:00,47.44775390625,-122.3079071044922,0.0,35.87104797363281,-78.80619049072266,220.98
GTI8368,,aba800,N850GT,B748,AL72,PANC,2020-03-31 20:43:25+00:00,2020-04-01 03:07:51+00:00,2020-04-01 00:00:00+00:00,34.675552368164055,-86.7744476941167,609.6,61.1678466796875,-150.0147792271205,-83.82000000000002
GTI628,5Y628,a62778,N496MC,B744,PANC,KORD,2020-03-31 20:44:09+00:00,2020-04-01 02:01:05+00:00,2020-04-01 00:00:00+00:00,61.18500273106461,-150.00630696614581,-304.8,41.965725139036024,-87.93878599654795,213.36
DAL1593,DL1593,ac01d3,N873DN,B739,KMSP,KSFO,2020-03-31 20:44:43+00:00,2020-04-01 00:32:59+00:00,2020-04-01 00:00:00+00:00,44.84211730957031,-93.13522338867188,914.4,37.61581420898438,-122.36250857089429,-53.34
FDX3718,,a7a557,N592FE,MD11,,KLAX,2020-03-31 20:45:07+00:00,2020-04-01 00:40:42+00:00,2020-04-01 00:00:00+00:00,39.791828737420545,-86.34307861328125,2438.4,33.938676219875525,-118.36944580078121,91.44
NKS564,NK564,a69549,N523NK,A319,KSAN,KORD,2020-03-31 20:45:09+00:00,2020-04-01 00:12:47+00:00,2020-04-01 00:00:00+00:00,32.7337646484375,-117.1905029296875,-304.8,41.97269633664923,-87.91330027025799,175.26
CES788,MU788,780850,B-6543,A332,LIRF,,2020-03-31 20:45:26+00:00,2020-04-01 03:11:42+00:00,2020-04-01 00:00:00+00:00,41.79849243164062,12.22953102805398,0.0,56.85196698722193,89.50508363785282,11277.6
TAP224,TP224,4952aa,,,KMIA,LPPT,2020-03-31 20:45:46+00:00,2020-04-01 04:17:42+00:00,2020-04-01 00:00:00+00:00,25.770713676840572,-80.38229888340209,609.6,38.80366438526218,-9.12396240234375,228.6
MAS1,MH1,75044b,,,EGLL,WMKK,2020-03-31 20:46:37+00:00,2020-04-01 08:34:58+00:00,2020-04-01 00:00:00+00:00,51.46490478515625,-0.4521467879011993,-304.8,2.67498779296875,101.74368648205771,335.28
ETD9816,,89650a,,,EGSS,,2020-03-31 20:46:44+00:00,2020-04-01 02:57:13+00:00,2020-04-01 00:00:00+00:00,51.87373352050781,0.2177965318834459,0.0,24.55369852356991,54.145133540315456,3931.92
UAL1889,,a53ee2,N437UA,A320,KORD,KSAN,2020-03-31 20:47:47+00:00,2020-04-01 00:48:21+00:00,2020-04-01 00:00:00+00:00,41.98369430283368,-87.89196635401528,304.8,32.73101806640625,-117.17913208007809,22.86
FDX749,FX749,a7bf58,N599FE,MD11,,KLAX,2020-03-31 20:47:55+00:00,2020-04-01 00:21:24+00:00,2020-04-01 00:00:00+00:00,35.15457411943856,-90.4021453857422,4876.8,33.9375589661679,-118.3806037902832,53.34
BAW15,BA15,406948,G-STBH,B77W,EGLL,WSSS,2020-03-31 20:48:12+00:00,2020-04-01 09:08:18+00:00,2020-04-01 00:00:00+00:00,51.46489547470868,-0.4419708251953125,-304.8,1.437835693359375,104.014970165188,441.96
NKS955,,a662a5,N510NK,A319,,KLAX,2020-03-31 20:48:53+00:00,2020-04-01 00:23:47+00:00,2020-04-01 00:00:00+00:00,29.89567565917969,-93.90468890850359,11582.4,33.937911987304695,-118.3773492307079,68.58
UAL1044,,a57b4d,N452UA,A320,KEWR,KLAS,2020-03-31 20:49:03+00:00,2020-04-01 01:54:46+00:00,2020-04-01 00:00:00+00:00,40.69679260253906,-74.165771484375,0.0,36.07365495067532,-115.1375953187334,647.7
AAL778,AA778,a0cfbd,N151UW,A321,KCLT,KPHX,2020-03-31 20:49:47+00:00,2020-04-01 01:01:34+00:00,2020-04-01 00:00:00+00:00,35.2584228515625,-80.9783935546875,609.6,33.44082641601562,-112.0049560546875,350.52
CKS926,,a954ca,N700CK,B744,PANC,RKSI,2020-03-31 20:49:53+00:00,2020-04-01 05:18:19+00:00,2020-04-01 00:00:00+00:00,61.18197683560646,-150.00467936197919,-304.8,37.32266235351562,126.5833623358544,998.22
QTR8872,,06a1ec,A7-BFO,B77L,OTHH,RJBB,2020-03-31 20:49:55+00:00,2020-04-01 05:48:49+00:00,2020-04-01 00:00:00+00:00,25.26800537109375,51.62129720052084,0.0,34.42486779164459,135.24044036865232,99.06
SWA557,,abf32f,N8694E,B738,KMDW,KSAN,2020-03-31 20:50:13+00:00,2020-04-01 00:53:57+00:00,2020-04-01 00:00:00+00:00,41.79036285917638,-87.74524777434593,0.0,32.72900390625,-117.170947265625,68.58
FDX3704,FX3704,a77dd8,N582FE,MD11,,KPDX,2020-03-31 20:50:25+00:00,2020-04-01 01:00:52+00:00,2020-04-01 00:00:00+00:00,39.78382873535156,-86.31826649541438,2438.4,45.56648254394531,-122.5480019173971,144.78
QLK367D,,7c39fa,VH-LQK,DH8D,YBCS,YBBN,2020-03-31 20:50:47+00:00,2020-04-01 01:49:17+00:00,2020-04-01 00:00:00+00:00,-16.89166570113878,145.7554680960519,0.0,-27.37994384765625,153.13132807893567,-15.24
UAL1603,UA1603,a837a5,N62894,B739,KORD,KPHX,2020-03-31 20:51:13+00:00,2020-04-01 00:16:57+00:00,2020-04-01 00:00:00+00:00,41.98379516601562,-87.8897510875355,304.8,33.440872192382805,-112.0041320800781,342.9
QXE2356,QX2356,a85931,N637QX,,KSEA,KDAL,2020-03-31 20:51:40+00:00,2020-04-01 00:02:23+00:00,2020-04-01 00:00:00+00:00,47.443340754104874,-122.3079035832332,0.0,32.822958736096396,-96.83052530094068,213.36
N30DF,,a31d4a,N30DF,,9NC9,KAFN,2020-03-31 20:51:42+00:00,2020-04-01 00:05:50+00:00,2020-04-01 00:00:00+00:00,36.16638700840836,-79.83302988904586,1219.2,42.70925903320312,-71.94677873091263,2026.92
SWA1439,,abc09e,N8564Z,,KMDW,KSJC,2020-03-31 20:51:46+00:00,2020-04-01 01:08:11+00:00,2020-04-01 00:00:00+00:00,41.78617315777277,-87.75048544240549,0.0,37.35360717773438,-121.9198997984541,-7.62
PBD445,DP445,42436c,,,UUWW,UNEE,2020-03-31 20:52:04+00:00,2020-04-01 00:26:20+00:00,2020-04-01 00:00:00+00:00,55.57855224609375,37.2041182084517,609.6,55.27133230435646,86.11075661399147,175.26
AAL50,AA50,a99d89,N719AN,B77W,KDFW,EGLL,2020-03-31 20:52:08+00:00,2020-04-01 05:23:57+00:00,2020-04-01 00:00:00+00:00,32.918483928098524,-97.02928815569194,304.8,51.47772216796875,-0.4255717509501551,-38.1
AFL1742,SU1742,4248f7,VQ-BBF,A332,UUEE,,2020-03-31 20:52:47+00:00,2020-04-01 02:49:56+00:00,2020-04-01 00:00:00+00:00,55.96370373742054,37.35875129699707,609.6,53.55221557617188,131.83750697544642,10591.8
MPH8321,,4841c4,PH-CKB,B744,EHAM,FABA,2020-03-31 20:52:49+00:00,2020-04-01 09:52:15+00:00,2020-04-01 00:00:00+00:00,52.29481713246491,4.757393973214286,-304.8,-26.01127624511719,28.27606201171875,2194.56
SWA1574,,abae62,N8517F,B738,KBWI,KPHX,2020-03-31 20:53:23+00:00,2020-04-01 03:53:05+00:00,2020-04-01 00:00:00+00:00,39.15568542480469,-76.65949282438856,304.8,33.4310302734375,-111.9939697265625,365.76
VACH103,,3b7778,738,C135,LFMI,LFNZ,2020-03-31 20:53:26+00:00,2020-04-01 02:49:59+00:00,2020-04-01 00:00:00+00:00,43.60903930664062,4.865729753361191,609.6,43.64799499511719,4.834686989007994,518.1600000000002
UPS2998,,a7e6c7,N608UP,B748,KSDF,PANC,2020-03-31 20:53:37+00:00,2020-04-01 02:58:41+00:00,2020-04-01 00:00:00+00:00,38.19886779785156,-85.7534919901097,304.8,61.16787150754767,-150.01200358072919,-76.2
PAC718,,a55e46,N445MC,B744,,KLAX,2020-03-31 20:53:52+00:00,2020-04-01 07:03:15+00:00,2020-04-01 00:00:00+00:00,32.97313625529661,130.3607426857462,9144.0,33.93574342889301,-118.3983993530273,45.72
SBI2513,,424571,VQ-BQK,A321,UUDD,UNNT,2020-03-31 20:53:59+00:00,2020-04-01 00:14:29+00:00,2020-04-01 00:00:00+00:00,55.41897583007812,37.8750430836397,304.8,55.02590890658104,82.80054265802556,464.82000000000016
FDX1642,,a92528,N689FE,A306,,KSJC,2020-03-31 20:54:50+00:00,2020-04-01 00:17:56+00:00,2020-04-01 00:00:00+00:00,27.939697265625,-99.73024221567007,6096.0,37.35594177246094,-121.9225295046542,-15.24
UAL1715,,ab3dc3,N823UA,A319,CYVR,KORD,2020-03-31 20:54:54+00:00,2020-04-01 00:12:44+00:00,2020-04-01 00:00:00+00:00,49.18959045410156,-123.25322077824521,304.8,41.98392706402277,-87.94683412063948,312.42
SWA494,,ad0f29,N940WN,B737,KAUS,KLAX,2020-03-31 20:55:12+00:00,2020-04-01 00:00:09+00:00,2020-04-01 00:00:00+00:00,30.21061706542969,-97.67917408662686,304.8,33.952926635742195,-118.39405293367349,83.82000000000002
DAL1889,DL1889,a44d3f,N3766,B738,KLAX,KCVG,2020-03-31 20:55:18+00:00,2020-04-01 00:28:29+00:00,2020-04-01 00:00:00+00:00,33.94756769729873,-118.4283828735352,0.0,39.016594321040785,-84.6688232421875,381.0
RAIDR14,,ae5b68,169226,C30J,KNKX,KNKX,2020-03-31 20:55:20+00:00,2020-04-01 01:43:06+00:00,2020-04-01 00:00:00+00:00,32.871186854475624,-117.13477309869259,0.0,32.87118530273438,-117.13485717773442,137.16
DAL2154,,ac5fad,N897DN,,KRDU,KSLC,2020-03-31 20:55:36+00:00,2020-04-01 01:12:57+00:00,2020-04-01 00:00:00+00:00,35.89047189486229,-78.78214085355718,0.0,40.83137512207031,-112.1014404296875,3268.98
AFL1409,SU1409,4249db,VQ-BKT,A320,UUEE,UUEE,2020-03-31 20:55:37+00:00,2020-04-01 02:21:26+00:00,2020-04-01 00:00:00+00:00,55.96609497070312,37.38064852627841,609.6,55.9808349609375,37.47805595397949,350.52
TAM8114,,e48e81,PT-MSS,B763,SBGR,,2020-03-31 20:55:49+00:00,2020-04-01 06:46:59+00:00,2020-04-01 00:00:00+00:00,-23.418708413334233,-46.42771402994788,914.4,40.84597778320312,1.26190185546875,3581.4
JIA5482,OH5482,a716ee,N556NN,CRJ9,KCLT,KDFW,2020-03-31 20:56:15+00:00,2020-04-01 00:52:27+00:00,2020-04-01 00:00:00+00:00,35.248283774165785,-80.93096144655914,914.4,32.851638793945305,-97.02630615234376,297.18
JBU877,B6877,a645df,N503JB,A320,KBOS,KLAS,2020-03-31 20:56:37+00:00,2020-04-01 02:24:07+00:00,2020-04-01 00:00:00+00:00,42.362210548530186,-70.97691735555958,0.0,36.07365417480469,-115.13717651367192,647.7
N290TW,,a2f738,N290TW,,KSQL,KSQL,2020-03-31 20:57:10+00:00,2020-04-01 00:35:17+00:00,2020-04-01 00:00:00+00:00,37.51584327827065,-122.25406812584922,0.0,37.50654602050781,-122.2436458506482,-22.86
FDX350,FX350,a09d22,N139FE,B763,,KOAK,2020-03-31 20:57:39+00:00,2020-04-01 00:51:40+00:00,2020-04-01 00:00:00+00:00,35.161056518554695,-90.46288315130737,3962.4,37.70686340332031,-122.222374449385,-60.96
ACA7157,,c01074,C-FGFZ,B789,EGLL,CYYZ,2020-03-31 20:57:47+00:00,2020-04-01 03:41:19+00:00,2020-04-01 00:00:00+00:00,51.46495056152344,-0.4493259739231235,-304.8,43.67317199707031,-79.6655699264171,175.26
FDX3724,FX3724,a0d5d6,N153FE,B763,KEYE,KOAK,2020-03-31 20:57:54+00:00,2020-04-01 01:05:29+00:00,2020-04-01 00:00:00+00:00,39.80314636230469,-86.32567032523775,2133.6,37.7076416015625,-122.2235432076961,-53.34
AAL2102,,a0dae2,N154UW,A321,KCMH,KLAX,2020-03-31 20:58:20+00:00,2020-04-01 01:15:58+00:00,2020-04-01 00:00:00+00:00,39.99014282226562,-82.8575439453125,609.6,33.937884831832626,-118.37779998779301,68.58
UPS2686,5X2686,a11afd,N170UP,A306,KRFD,KPHX,2020-03-31 20:58:40+00:00,2020-04-01 00:05:22+00:00,2020-04-01 00:00:00+00:00,42.22366333007812,-89.1056754372337,609.6,33.4288330078125,-112.00292358398441,350.52
FDX397,FX397,a76535,N576FE,MD11,,KSEA,2020-03-31 20:58:45+00:00,2020-04-01 01:15:22+00:00,2020-04-01 00:00:00+00:00,35.16141729839777,-90.4636573791504,4876.8,47.456375380693856,-122.3078331580529,99.06
NKS731,NK731,a8ebca,N674NK,A321,KORD,KLAX,2020-03-31 20:58:51+00:00,2020-04-01 01:07:14+00:00,2020-04-01 00:00:00+00:00,41.98383395954714,-87.88385435592295,304.8,33.93740844726562,-118.3820576570472,45.72
SKW3324,OO3324,a1460a,N181SY,E75L,KDAL,KSEA,2020-03-31 20:59:41+00:00,2020-04-01 01:26:07+00:00,2020-04-01 00:00:00+00:00,32.85186767578125,-96.86436767578122,0.0,47.45558399265096,-122.31797438401442,91.44
CAL6651,,899100,B-18712,B744,RCTP,VTBS,2020-03-31 21:00:06+00:00,2020-04-01 00:13:57+00:00,2020-04-01 00:00:00+00:00,25.06814575195312,121.23275756835942,0.0,13.77227783203125,100.7612031081627,434.34
FDX308,FX308,a32eb0,N304FE,DC10,,KSMF,2020-03-31 21:00:09+00:00,2020-04-01 00:51:23+00:00,2020-04-01 00:00:00+00:00,35.15983452231197,-90.45730590820312,4572.0,38.71632385253906,-121.6009786854619,45.72
KOJ,,7c34a1,,,YMMB,YMMB,2020-03-31 21:00:13+00:00,2020-04-01 00:10:41+00:00,2020-04-01 00:00:00+00:00,-37.9841122384799,145.1004360033118,0.0,-37.9915140442929,145.0984656292459,68.58
FDX3711,FX3711,a1211d,N172FE,,KEYE,KPHX,2020-03-31 21:00:24+00:00,2020-04-01 00:19:29+00:00,2020-04-01 00:00:00+00:00,39.78968811035156,-86.3269241996433,2133.6,33.428878784179695,-112.0136901855469,350.52
UAL305,,a1a2a2,N204UA,B772,KORD,KSFO,2020-03-31 21:00:38+00:00,2020-04-01 01:04:04+00:00,2020-04-01 00:00:00+00:00,41.987651243048205,-87.87912767986916,304.8,37.618863380561436,-122.36984252929692,-53.34
N282JG,,a2d638,N282JG,C501,KABQ,KI12,2020-03-31 21:00:50+00:00,2020-04-01 00:12:29+00:00,2020-04-01 00:00:00+00:00,35.03093137579449,-106.6201400756836,1524.0,40.24356079101562,-84.1796875,487.68
FDX382,,a7cf2f,N602FE,MD11,,KPDX,2020-03-31 21:00:51+00:00,2020-04-01 01:13:06+00:00,2020-04-01 00:00:00+00:00,35.15662241790254,-90.39682388305664,5181.6,45.56552124023438,-122.54532232517151,152.4
SWA206,,aab0ba,N7881A,B737,KMDW,KLAS,2020-03-31 21:00:51+00:00,2020-04-01 00:35:46+00:00,2020-04-01 00:00:00+00:00,41.78407287597656,-87.75310863148081,0.0,36.07365495067532,-115.13742000498671,617.22
BCS392,,3c71a1,,,EGNX,71KY,2020-03-31 21:01:07+00:00,2020-04-01 04:41:20+00:00,2020-04-01 00:00:00+00:00,52.829423031564474,-1.349297659737715,-304.8,39.12538146972656,-84.89977629288381,1897.38
FDX3857,FX3857,a10c31,N167FE,,KOAK,KORD,2020-03-31 21:01:09+00:00,2020-04-01 00:20:04+00:00,2020-04-01 00:00:00+00:00,37.70605572199417,-122.22110914147422,-304.8,41.965678586798205,-87.9422990665879,236.22
TAM8085,,e48df5,PT-MUJ,B77W,EGLL,SBGR,2020-03-31 21:01:51+00:00,2020-04-01 08:18:37+00:00,2020-04-01 00:00:00+00:00,51.46495056152344,-0.4352961359797405,0.0,-23.44052124023438,-46.493391557173254,762.0
MJF65G,,4406a2,OE-IKA,G650,UUWW,,2020-03-31 21:01:51+00:00,2020-04-01 00:19:36+00:00,2020-04-01 00:00:00+00:00,55.5814167604608,37.215843200683594,609.6,54.34503587625795,89.4133134321733,6972.3
SVR609,U6609,4242fd,VP-BDL,A320,UUDD,UUDD,2020-03-31 21:01:59+00:00,2020-04-01 03:52:59+00:00,2020-04-01 00:00:00+00:00,55.41522527145127,37.87936123934659,304.8,55.388504286943856,37.91123823686079,251.46
ASA2,AS2,ace175,N929VA,,KSEA,KDCA,2020-03-31 21:02:07+00:00,2020-04-01 01:24:21+00:00,2020-04-01 00:00:00+00:00,47.44207763671875,-122.3078384399414,304.8,38.79716491699219,-77.03219206436819,304.8
SIL0079,,a4e8c9,N415XJ,SF34,KFLL,KPMP,2020-03-31 21:02:15+00:00,2020-04-01 00:52:58+00:00,2020-04-01 00:00:00+00:00,26.0859375,-80.18314577498523,304.8,26.1925048828125,-80.10582689969044,1790.7
FDX723,,a03f48,N115FE,B763,,,2020-03-31 21:02:57+00:00,2020-04-01 00:32:16+00:00,2020-04-01 00:00:00+00:00,35.16055297851562,-90.4590715680803,4572.0,39.02027194782839,-119.01251220703121,6621.780000000002
